parent,child,lambda_val,child_size
521,2,2.816709822640642,1
525,395,2.7271816533953777,1
530,178,3.0432583016780583,1
530,199,3.0432583016780583,1
530,384,3.0432583016780583,1
530,444,3.0432583016780583,1
530,193,3.0432583016780583,1
523,105,4.627036559445471,1
523,115,4.627036559445471,1
523,107,4.627036559445471,1
523,122,4.627036559445471,1
523,112,4.627036559445471,1
524,118,7.608580016003828,1
524,110,7.608580016003828,1
524,102,7.608580016003828,1
524,123,7.608580016003828,1
524,117,7.608580016003828,1
531,435,2.625247582027608,1
532,533,2.6132997346370836,84
532,534,2.6132997346370836,62
521,535,2.8789279773748597,18
521,536,2.8789279773748597,66
525,475,2.7463905155995296,1
531,0,2.6439827757362027,1
533,537,2.616277330221591,23
533,538,2.616277330221591,61
534,72,2.622509001014943,1
535,369,2.8789279773748597,1
536,156,3.1091166620496677,1
525,452,2.7463905155995296,1
531,372,2.6860568251485315,1
537,65,3.037418372499934,1
538,52,2.6751277076011477,1
534,483,2.622509001014943,1
535,439,2.943253761344268,1
536,358,3.166279210823693,1
525,19,2.8557785309720205,1
531,491,2.687528976256104,1
537,192,3.115541600955972,1
538,73,2.685960466070549,1
534,94,2.69569305618568,1
535,354,3.059337258093589,1
536,539,3.1802631354132287,5
536,540,3.1802631354132287,59
525,11,2.8650498647118154,1
531,142,2.860674804418245,1
537,187,3.152664534236554,1
538,334,2.7714892050724638,1
534,441,2.7166827805112037,1
535,326,3.1870824889115017,1
539,318,3.2062624624932323,1
539,244,3.2062624624932323,1
539,144,3.2062624624932323,1
539,361,3.2062624624932323,1
539,329,3.2062624624932323,1
540,171,3.233395315503759,1
525,541,2.8866732297864224,25
525,542,2.8866732297864224,6
531,181,3.011259447084893,1
537,95,3.55372736125413,1
538,284,2.7736231081228655,1
534,265,2.7331412431812243,1
535,168,3.551743453057111,1
535,425,3.551743453057111,1
535,440,3.551743453057111,1
535,447,3.551743453057111,1
540,139,3.237383088707902,1
541,379,2.8866732297864224,1
542,381,2.924594241158032,1
531,487,3.012913974074754,1
537,543,3.8020670394232385,13
537,544,3.8020670394232385,6
538,545,2.8331868653567023,25
538,546,2.8331868653567023,32
534,499,3.213764734572762,1
535,333,3.7480452125259887,1
540,231,3.4756315630383874,1
541,377,2.901564852183284,1
542,380,3.007871718494552,1
542,382,3.007871718494552,1
542,24,3.007871718494552,1
542,481,3.007871718494552,1
542,433,3.007871718494552,1
531,184,3.171162389562649,1
543,86,3.8020670394232385,1
544,75,4.70073857671359,1
545,547,2.8336485616586553,10
545,548,2.8336485616586553,15
546,91,2.856030248009074,1
534,260,3.270157238067369,1
535,126,4.114381790327361,1
540,206,3.69926002769767,1
541,383,3.138071071740107,1
531,482,3.221797367770223,1
543,66,4.791979852693765,1
544,99,4.829394371047798,1
544,87,4.829394371047798,1
544,83,4.829394371047798,1
544,191,4.829394371047798,1
544,93,4.829394371047798,1
547,31,2.8336485616586553,1
548,351,2.9493501146646723,1
546,262,2.860573213128714,1
534,549,3.2715716194256412,8
534,550,3.2715716194256412,47
535,20,4.713259350796279,1
540,456,3.9184322079975646,1
541,186,3.251476082337424,1
531,328,3.221797367770223,1
543,97,5.062784962086605,1
547,48,3.9993936186646066,1
548,32,3.2423418343684425,1
546,436,2.898787088893755,1
549,367,3.380344316665786,1
550,68,3.2715716194256412,1
535,37,4.879392610244104,1
540,551,3.9939889808922593,26
540,552,3.9939889808922593,28
541,398,3.2914797984941977,1
531,54,3.3857151135674397,1
543,88,6.02833180817956,1
547,355,4.27588514784798,1
548,553,3.2423418343684425,6
548,554,3.2423418343684425,7
546,134,3.133381227623158,1
549,352,3.3878502253730227,1
550,272,3.3493690648716155,1
535,23,4.957466392492714,1
551,226,4.006258029899577,1
552,464,4.007305814306794,1
541,18,3.5235460373986967,1
531,390,3.674331554078199,1
531,96,3.674331554078199,1
531,429,3.674331554078199,1
531,495,3.674331554078199,1
531,130,3.674331554078199,1
543,80,8.344343525379916,1
547,38,5.722105442177737,1
553,344,5.477748136315503,1
554,357,3.2423418343684425,1
546,445,3.1601967823874904,1
549,268,3.39607705424141,1
550,79,3.3694043263122175,1
535,21,6.3371179418508525,1
535,443,6.3371179418508525,1
535,9,6.3371179418508525,1
535,46,6.3371179418508525,1
535,427,6.3371179418508525,1
551,228,4.0344246791881915,1
551,233,4.0344246791881915,1
552,555,4.0700846142380875,14
552,556,4.0700846142380875,13
541,557,3.757603288842955,10
541,558,3.757603288842955,9
543,90,8.807275541572311,1
